order_id,customer_id,order_date,product_name,category,quantity,unit_price,total_amount
ORD-019245,CUST-33463,2026-02-11,Leather Wallet,Accessories,2,1945.36,3890.72
ORD-019483,CUST-71555,2026-02-11,Denim Jeans,Apparel,3,1972.08,5916.24
ORD-020616,CUST-78737,2026-02-11,Running Shoes,Footwear,2,1142.93,2285.86
ORD-020739,CUST-21515,2026-02-11,Wireless Earbuds,Electronics,1,727.3,727.3
ORD-021431,CUST-95581,2026-02-11,Casual T-Shirt,Apparel,2,896.37,1792.74
ORD-021680,CUST-34665,2026-02-11,Casual T-Shirt,Apparel,1,579.69,579.69
ORD-021789,CUST-23840,2026-02-11,Leather Wallet,Accessories,1,1953.42,1953.42
ORD-021901,CUST-99736,2026-02-11,Backpack,Accessories,4,2130.11,8520.44
ORD-022028,CUST-49655,2026-02-11,Running Shoes,Footwear,1,1322.98,1322.98
ORD-022807,CUST-75569,2026-02-11,Casual T-Shirt,Apparel,1,1983.32,1983.32
ORD-023247,CUST-38840,2026-02-11,Casual T-Shirt,Apparel,2,625.9,1251.8
ORD-023294,CUST-27406,2026-02-11,Backpack,Accessories,1,641.06,641.06
ORD-023310,CUST-43440,2026-02-11,Backpack,Accessories,1,2086.77,2086.77
ORD-024732,CUST-30999,2026-02-11,Denim Jeans,Apparel,1,2088.9,2088.9
ORD-026242,CUST-51514,2026-02-11,Backpack,Accessories,1,1785.83,1785.83
ORD-026247,CUST-43916,2026-02-11,Leather Wallet,Accessories,1,2190.06,2190.06
ORD-026295,CUST-12997,2026-02-11,Backpack,Accessories,2,779.99,1559.98
ORD-026414,CUST-44691,2026-02-11,Wireless Earbuds,Electronics,1,2051.21,2051.21
ORD-026810,CUST-23076,2026-02-11,Wireless Earbuds,Electronics,2,1546.18,3092.36
ORD-027542,CUST-72451,2026-02-11,Wireless Earbuds,Electronics,1,2075.38,2075.38
ORD-028291,CUST-63330,2026-02-11,Running Shoes,Footwear,2,1194.51,2389.02
ORD-029461,CUST-65992,2026-02-11,Casual T-Shirt,Apparel,2,1218.1,2436.2
ORD-029582,CUST-29403,2026-02-11,Leather Wallet,Accessories,5,2358.57,11792.85
ORD-029965,CUST-48497,2026-02-11,Casual T-Shirt,Apparel,1,1320.74,1320.74
ORD-000293,CUST-88135,2026-02-12,Running Shoes,Footwear,1,2332.27,2332.27
ORD-000781,CUST-72567,2026-02-12,Wireless Earbuds,Electronics,2,1188.3,2376.6
ORD-000837,CUST-65392,2026-02-12,Casual T-Shirt,Apparel,1,1730.4,1730.4
ORD-000998,CUST-71019,2026-02-12,Leather Wallet,Accessories,1,1247.92,1247.92
ORD-001398,CUST-34351,2026-02-12,Denim Jeans,Apparel,1,602.88,602.88
ORD-001767,CUST-75668,2026-02-12,Denim Jeans,Apparel,2,2420.3,4840.6
ORD-002116,CUST-67762,2026-02-12,Backpack,Accessories,1,362.95,362.95
ORD-002434,CUST-31507,2026-02-12,Wireless Earbuds,Electronics,4,2076.45,8305.8
ORD-002696,CUST-97449,2026-02-12,Denim Jeans,Apparel,1,432.14,432.14
ORD-003099,CUST-49088,2026-02-12,Denim Jeans,Apparel,1,1717.76,1717.76
ORD-003267,CUST-54917,2026-02-12,Leather Wallet,Accessories,3,2336.77,7010.31
ORD-003425,CUST-63211,2026-02-12,Denim Jeans,Apparel,2,420.09,840.18
ORD-004168,CUST-75663,2026-02-12,Running Shoes,Footwear,1,1994.44,1994.44
ORD-004228,CUST-24971,2026-02-12,Leather Wallet,Accessories,1,1368.72,1368.72
ORD-004607,CUST-36522,2026-02-12,Leather Wallet,Accessories,1,1418.75,1418.75
ORD-004829,CUST-63626,2026-02-12,Denim Jeans,Apparel,3,458.24,1374.72
ORD-005528,CUST-24316,2026-02-12,Casual T-Shirt,Apparel,3,1825.33,5475.99
ORD-006409,CUST-90087,2026-02-12,Backpack,Accessories,1,621.91,621.91
ORD-006467,CUST-60330,2026-02-12,Running Shoes,Footwear,2,1967.89,3935.78
ORD-006481,CUST-32138,2026-02-12,Denim Jeans,Apparel,3,1186.06,3558.18
ORD-008974,CUST-60941,2026-02-12,Denim Jeans,Apparel,1,1734.92,1734.92
ORD-009204,CUST-99839,2026-02-12,Leather Wallet,Accessories,2,1238.75,2477.5
ORD-009385,CUST-70524,2026-02-12,Backpack,Accessories,1,1247.27,1247.27
ORD-009821,CUST-16175,2026-02-12,Denim Jeans,Apparel,2,2211.46,4422.92
ORD-010015,CUST-68867,2026-02-12,Denim Jeans,Apparel,1,1440.29,1440.29
ORD-010462,CUST-60139,2026-02-12,Casual T-Shirt,Apparel,3,985.12,2955.36
ORD-010793,CUST-18433,2026-02-12,Running Shoes,Footwear,1,1679.75,1679.75
ORD-011168,CUST-27409,2026-02-12,Denim Jeans,Apparel,1,397.23,397.23
ORD-011865,CUST-67536,2026-02-12,Casual T-Shirt,Apparel,2,2209.98,4419.96
ORD-012108,CUST-71163,2026-02-12,Running Shoes,Footwear,2,442.16,884.32
ORD-012612,CUST-92487,2026-02-12,Wireless Earbuds,Electronics,1,2038.95,2038.95
ORD-012735,CUST-37584,2026-02-12,Leather Wallet,Accessories,1,987.19,987.19
ORD-013938,CUST-12274,2026-02-12,Casual T-Shirt,Apparel,2,961.1,1922.2
ORD-014003,CUST-47475,2026-02-12,Running Shoes,Footwear,2,732.7,1465.4
ORD-014140,CUST-67762,2026-02-12,Leather Wallet,Accessories,1,2362.21,2362.21
ORD-014329,CUST-50230,2026-02-12,Casual T-Shirt,Apparel,1,1297.83,1297.83
ORD-014704,CUST-37124,2026-02-12,Casual T-Shirt,Apparel,1,667.0,667.0
ORD-015746,CUST-76028,2026-02-12,Leather Wallet,Accessories,1,761.83,761.83
ORD-016172,CUST-97591,2026-02-12,Casual T-Shirt,Apparel,2,1084.02,2168.04
ORD-016178,CUST-57031,2026-02-12,Running Shoes,Footwear,5,463.02,2315.1
ORD-016356,CUST-62024,2026-02-12,Running Shoes,Footwear,1,1368.41,1368.41
ORD-016611,CUST-72200,2026-02-12,Running Shoes,Footwear,2,1456.64,2913.28
ORD-017367,CUST-75416,2026-02-12,Running Shoes,Footwear,2,1581.49,3162.98
ORD-017485,CUST-72677,2026-02-12,Wireless Earbuds,Electronics,1,1126.79,1126.79
ORD-017504,CUST-51770,2026-02-12,Leather Wallet,Accessories,1,1955.14,1955.14
ORD-017820,CUST-17399,2026-02-12,Backpack,Accessories,1,1637.62,1637.62
ORD-017835,CUST-35013,2026-02-12,Denim Jeans,Apparel,1,2395.5,2395.5
ORD-017905,CUST-91344,2026-02-12,Wireless Earbuds,Electronics,1,1858.5,1858.5
ORD-018325,CUST-80556,2026-02-12,Denim Jeans,Apparel,2,442.93,885.86
ORD-018511,CUST-99824,2026-02-12,Running Shoes,Footwear,1,1202.09,1202.09
ORD-018748,CUST-68015,2026-02-12,Denim Jeans,Apparel,1,845.59,845.59
ORD-018980,CUST-12830,2026-02-12,Leather Wallet,Accessories,3,2186.73,6560.19
ORD-019021,CUST-10532,2026-02-12,Casual T-Shirt,Apparel,2,1712.75,3425.5
ORD-019217,CUST-18095,2026-02-12,Running Shoes,Footwear,4,1828.75,7315.0
ORD-019933,CUST-40219,2026-02-12,Backpack,Accessories,1,575.32,575.32
ORD-021760,CUST-33537,2026-02-12,Running Shoes,Footwear,2,811.65,1623.3
ORD-022561,CUST-97210,2026-02-12,Casual T-Shirt,Apparel,1,745.39,745.39
ORD-023267,CUST-25056,2026-02-12,Casual T-Shirt,Apparel,1,1911.41,1911.41
ORD-024188,CUST-36163,2026-02-12,Denim Jeans,Apparel,3,1225.64,3676.92
ORD-024599,CUST-96612,2026-02-12,Denim Jeans,Apparel,3,782.07,2346.21
ORD-024653,CUST-47325,2026-02-12,Casual T-Shirt,Apparel,3,1008.79,3026.37
ORD-024907,CUST-22706,2026-02-12,Leather Wallet,Accessories,2,729.46,1458.92
ORD-025096,CUST-54277,2026-02-12,Casual T-Shirt,Apparel,1,1777.48,1777.48
ORD-025220,CUST-47551,2026-02-12,Running Shoes,Footwear,2,584.18,1168.36
ORD-025855,CUST-91711,2026-02-12,Running Shoes,Footwear,1,1793.0,1793.0
ORD-026351,CUST-88873,2026-02-12,Backpack,Accessories,2,1343.09,2686.18
ORD-026522,CUST-89398,2026-02-12,Leather Wallet,Accessories,1,780.09,780.09
ORD-026775,CUST-74420,2026-02-12,Denim Jeans,Apparel,2,1214.87,2429.74
ORD-027139,CUST-95725,2026-02-12,Casual T-Shirt,Apparel,1,1272.41,1272.41
ORD-027235,CUST-82217,2026-02-12,Running Shoes,Footwear,1,805.17,805.17
ORD-027359,CUST-14976,2026-02-12,Casual T-Shirt,Apparel,1,1680.0,1680.0
ORD-027505,CUST-16175,2026-02-12,Denim Jeans,Apparel,1,2312.94,2312.94
ORD-028225,CUST-23500,2026-02-12,Denim Jeans,Apparel,2,607.01,1214.02
ORD-028642,CUST-54085,2026-02-12,Wireless Earbuds,Electronics,2,958.67,1917.34
ORD-028772,CUST-32040,2026-02-12,Wireless Earbuds,Electronics,1,2159.37,2159.37
ORD-029307,CUST-98235,2026-02-12,Denim Jeans,Apparel,2,462.69,925.38
ORD-000008,CUST-73994,2026-02-13,Denim Jeans,Apparel,1,1088.3,1088.3
ORD-000303,CUST-20099,2026-02-13,Backpack,Accessories,1,2226.7,2226.7
ORD-001300,CUST-54392,2026-02-13,Wireless Earbuds,Electronics,2,1077.39,2154.78
ORD-002982,CUST-35694,2026-02-13,Casual T-Shirt,Apparel,1,560.29,560.29
ORD-003660,CUST-81585,2026-02-13,Running Shoes,Footwear,1,1042.83,1042.83
ORD-005502,CUST-75048,2026-02-13,Running Shoes,Footwear,2,486.71,973.42
ORD-005513,CUST-39212,2026-02-13,Wireless Earbuds,Electronics,2,1186.39,2372.78
ORD-005967,CUST-87419,2026-02-13,Denim Jeans,Apparel,1,2395.91,2395.91
ORD-006356,CUST-48971,2026-02-13,Running Shoes,Footwear,2,1813.71,3627.42
ORD-006500,CUST-27362,2026-02-13,Leather Wallet,Accessories,1,2386.42,2386.42
ORD-006683,CUST-36478,2026-02-13,Running Shoes,Footwear,2,2254.46,4508.92
ORD-007201,CUST-90452,2026-02-13,Running Shoes,Footwear,3,572.99,1718.97
ORD-007867,CUST-79433,2026-02-13,Leather Wallet,Accessories,1,1704.25,1704.25
ORD-007958,CUST-64706,2026-02-13,Denim Jeans,Apparel,1,790.74,790.74
ORD-008775,CUST-22599,2026-02-13,Running Shoes,Footwear,2,2287.81,4575.62
ORD-009165,CUST-91669,2026-02-13,Leather Wallet,Accessories,1,1987.99,1987.99
ORD-009245,CUST-27929,2026-02-13,Leather Wallet,Accessories,1,2178.67,2178.67
ORD-009605,CUST-40251,2026-02-13,Running Shoes,Footwear,1,457.08,457.08
ORD-010004,CUST-88611,2026-02-13,Leather Wallet,Accessories,2,939.48,1878.96
ORD-010331,CUST-96472,2026-02-13,Leather Wallet,Accessories,1,1295.15,1295.15
ORD-010503,CUST-40419,2026-02-13,Leather Wallet,Accessories,1,2387.9,2387.9
ORD-010933,CUST-35421,2026-02-13,Wireless Earbuds,Electronics,2,657.58,1315.16
ORD-011938,CUST-77646,2026-02-13,Running Shoes,Footwear,1,724.53,724.53
ORD-012367,CUST-15478,2026-02-13,Casual T-Shirt,Apparel,2,1182.89,2365.78
ORD-012734,CUST-95697,2026-02-13,Running Shoes,Footwear,1,1379.73,1379.73
ORD-013639,CUST-97210,2026-02-13,Leather Wallet,Accessories,2,1193.53,2387.06
ORD-013718,CUST-47338,2026-02-13,Wireless Earbuds,Electronics,2,1583.46,3166.92
ORD-014119,CUST-35569,2026-02-13,Running Shoes,Footwear,1,1937.72,1937.72
ORD-014230,CUST-53077,2026-02-13,Casual T-Shirt,Apparel,4,514.43,2057.72
ORD-014242,CUST-73053,2026-02-13,Leather Wallet,Accessories,2,923.45,1846.9
ORD-015201,CUST-93356,2026-02-13,Casual T-Shirt,Apparel,1,2470.15,2470.15
ORD-015742,CUST-27409,2026-02-13,Backpack,Accessories,2,706.62,1413.24
ORD-016800,CUST-88829,2026-02-13,Denim Jeans,Apparel,1,784.41,784.41
ORD-017364,CUST-39821,2026-02-13,Backpack,Accessories,1,2137.27,2137.27
ORD-017800,CUST-12031,2026-02-13,Backpack,Accessories,1,1042.4,1042.4
ORD-017861,CUST-79994,2026-02-13,Backpack,Accessories,2,772.85,1545.7
ORD-018013,CUST-71033,2026-02-13,Backpack,Accessories,1,1803.79,1803.79
ORD-018439,CUST-16547,2026-02-13,Backpack,Accessories,3,505.65,1516.95
ORD-018455,CUST-66745,2026-02-13,Leather Wallet,Accessories,1,2272.88,2272.88
ORD-018646,CUST-59693,2026-02-13,Running Shoes,Footwear,2,2309.63,4619.26
ORD-018751,CUST-63471,2026-02-13,Wireless Earbuds,Electronics,1,470.26,470.26
ORD-019242,CUST-26832,2026-02-13,Wireless Earbuds,Electronics,1,1484.77,1484.77
ORD-019289,CUST-64261,2026-02-13,Wireless Earbuds,Electronics,1,1904.4,1904.4
ORD-020284,CUST-71249,2026-02-13,Leather Wallet,Accessories,1,2360.88,2360.88
ORD-020438,CUST-81671,2026-02-13,Leather Wallet,Accessories,2,1823.24,3646.48
ORD-021003,CUST-44669,2026-02-13,Running Shoes,Footwear,2,1576.35,3152.7
ORD-021102,CUST-74214,2026-02-13,Casual T-Shirt,Apparel,2,2019.56,4039.12
ORD-021503,CUST-58437,2026-02-13,Wireless Earbuds,Electronics,1,2149.08,2149.08
ORD-021993,CUST-67489,2026-02-13,Casual T-Shirt,Apparel,3,1900.79,5702.37
ORD-022068,CUST-71916,2026-02-13,Backpack,Accessories,2,727.44,1454.88
ORD-022074,CUST-58144,2026-02-13,Running Shoes,Footwear,1,1214.16,1214.16
ORD-022836,CUST-67358,2026-02-13,Wireless Earbuds,Electronics,1,1913.27,1913.27
ORD-023046,CUST-35157,2026-02-13,Denim Jeans,Apparel,1,1750.48,1750.48
ORD-024361,CUST-42866,2026-02-13,Casual T-Shirt,Apparel,1,2231.8,2231.8
ORD-024689,CUST-94567,2026-02-13,Denim Jeans,Apparel,3,1060.63,3181.89
ORD-025048,CUST-33992,2026-02-13,Leather Wallet,Accessories,1,688.77,688.77
ORD-025268,CUST-85706,2026-02-13,Backpack,Accessories,1,1726.29,1726.29
ORD-025757,CUST-23300,2026-02-13,Casual T-Shirt,Apparel,1,808.22,808.22
ORD-025777,CUST-69880,2026-02-13,Running Shoes,Footwear,2,461.29,922.58
ORD-025851,CUST-64263,2026-02-13,Denim Jeans,Apparel,3,1003.97,3011.91
ORD-025925,CUST-26316,2026-02-13,Leather Wallet,Accessories,1,1954.49,1954.49
ORD-026214,CUST-32261,2026-02-13,Casual T-Shirt,Apparel,1,1741.39,1741.39
ORD-026661,CUST-94528,2026-02-13,Backpack,Accessories,2,842.3,1684.6
ORD-027057,CUST-35450,2026-02-13,Backpack,Accessories,1,334.01,334.01
ORD-027693,CUST-70782,2026-02-13,Leather Wallet,Accessories,1,622.19,622.19
ORD-027993,CUST-31026,2026-02-13,Backpack,Accessories,2,1727.86,3455.72
ORD-028191,CUST-68713,2026-02-13,Running Shoes,Footwear,2,988.26,1976.52
ORD-028201,CUST-60648,2026-02-13,Running Shoes,Footwear,1,1547.28,1547.28
ORD-028701,CUST-56125,2026-02-13,Backpack,Accessories,2,903.88,1807.76
ORD-029321,CUST-55872,2026-02-13,Backpack,Accessories,1,904.99,904.99
ORD-029999,CUST-68080,2026-02-13,Leather Wallet,Accessories,1,2308.24,2308.24
ORD-000294,CUST-88829,2026-02-14,Backpack,Accessories,2,308.76,617.52
ORD-000458,CUST-86864,2026-02-14,Casual T-Shirt,Apparel,2,345.0,690.0
ORD-000599,CUST-51601,2026-02-14,Casual T-Shirt,Apparel,2,489.51,979.02
ORD-000965,CUST-15848,2026-02-14,Denim Jeans,Apparel,1,426.32,426.32
ORD-001358,CUST-64727,2026-02-14,Wireless Earbuds,Electronics,1,2222.86,2222.86
ORD-001468,CUST-64357,2026-02-14,Casual T-Shirt,Apparel,2,736.68,1473.36
ORD-002442,CUST-16152,2026-02-14,Wireless Earbuds,Electronics,1,990.45,990.45
ORD-002555,CUST-50305,2026-02-14,Casual T-Shirt,Apparel,2,514.39,1028.78
ORD-002971,CUST-76763,2026-02-14,Denim Jeans,Apparel,2,552.84,1105.68
ORD-003550,CUST-88634,2026-02-14,Wireless Earbuds,Electronics,4,1567.12,6268.48
ORD-003582,CUST-66863,2026-02-14,Wireless Earbuds,Electronics,1,503.47,503.47
ORD-003594,CUST-38914,2026-02-14,Casual T-Shirt,Apparel,1,2138.29,2138.29
ORD-003649,CUST-38406,2026-02-14,Running Shoes,Footwear,1,2093.67,2093.67
ORD-003790,CUST-28491,2026-02-14,Casual T-Shirt,Apparel,1,1357.21,1357.21
ORD-003875,CUST-75048,2026-02-14,Denim Jeans,Apparel,1,1268.14,1268.14
ORD-003889,CUST-26211,2026-02-14,Running Shoes,Footwear,2,1996.86,3993.72
ORD-004064,CUST-23876,2026-02-14,Wireless Earbuds,Electronics,3,1430.58,4291.74
ORD-004355,CUST-51258,2026-02-14,Wireless Earbuds,Electronics,3,913.27,2739.81
ORD-004454,CUST-96122,2026-02-14,Wireless Earbuds,Electronics,1,650.82,650.82
ORD-005035,CUST-50349,2026-02-14,Wireless Earbuds,Electronics,1,1347.2,1347.2
ORD-005765,CUST-25056,2026-02-14,Leather Wallet,Accessories,1,489.32,489.32
ORD-005908,CUST-22072,2026-02-14,Wireless Earbuds,Electronics,2,2108.81,4217.62
ORD-006082,CUST-83914,2026-02-14,Running Shoes,Footwear,1,1759.43,1759.43
ORD-006543,CUST-43192,2026-02-14,Running Shoes,Footwear,2,1811.05,3622.1
ORD-006670,CUST-81781,2026-02-14,Leather Wallet,Accessories,5,1384.74,6923.7
ORD-006731,CUST-84691,2026-02-14,Casual T-Shirt,Apparel,1,2015.2,2015.2
ORD-008049,CUST-65389,2026-02-14,Casual T-Shirt,Apparel,1,1139.71,1139.71
ORD-008830,CUST-84768,2026-02-14,Leather Wallet,Accessories,1,351.34,351.34
ORD-008987,CUST-34669,2026-02-14,Denim Jeans,Apparel,1,2184.1,2184.1
ORD-009383,CUST-91197,2026-02-14,Leather Wallet,Accessories,2,1871.48,3742.96
ORD-010268,CUST-47033,2026-02-14,Wireless Earbuds,Electronics,1,1436.08,1436.08
ORD-010785,CUST-58969,2026-02-14,Leather Wallet,Accessories,1,1409.1,1409.1
ORD-011918,CUST-52967,2026-02-14,Leather Wallet,Accessories,5,1512.15,7560.75
ORD-012327,CUST-65972,2026-02-14,Wireless Earbuds,Electronics,1,427.25,427.25
ORD-012461,CUST-27382,2026-02-14,Denim Jeans,Apparel,1,1341.39,1341.39
ORD-013247,CUST-44195,2026-02-14,Wireless Earbuds,Electronics,1,1318.47,1318.47
ORD-014023,CUST-48290,2026-02-14,Backpack,Accessories,2,2086.71,4173.42
ORD-014099,CUST-65293,2026-02-14,Leather Wallet,Accessories,1,1463.01,1463.01
ORD-014744,CUST-67229,2026-02-14,Running Shoes,Footwear,1,806.39,806.39
ORD-015052,CUST-63808,2026-02-14,Backpack,Accessories,1,1678.46,1678.46
ORD-015352,CUST-35192,2026-02-14,Denim Jeans,Apparel,1,1903.97,1903.97
ORD-016251,CUST-61362,2026-02-14,Casual T-Shirt,Apparel,2,427.12,854.24
ORD-016613,CUST-61030,2026-02-14,Leather Wallet,Accessories,2,1816.46,3632.92
ORD-017104,CUST-25843,2026-02-14,Denim Jeans,Apparel,1,1421.06,1421.06
ORD-017227,CUST-13706,2026-02-14,Casual T-Shirt,Apparel,2,747.1,1494.2
ORD-017511,CUST-31158,2026-02-14,Running Shoes,Footwear,1,1149.32,1149.32
ORD-017600,CUST-87500,2026-02-14,Casual T-Shirt,Apparel,1,1712.55,1712.55
ORD-018809,CUST-10483,2026-02-14,Running Shoes,Footwear,1,2336.79,2336.79
ORD-018824,CUST-19474,2026-02-14,Running Shoes,Footwear,1,1582.57,1582.57
ORD-019061,CUST-38240,2026-02-14,Leather Wallet,Accessories,1,619.06,619.06
ORD-019300,CUST-86952,2026-02-14,Leather Wallet,Accessories,1,1914.16,1914.16
ORD-020182,CUST-97596,2026-02-14,Casual T-Shirt,Apparel,1,855.46,855.46
ORD-020236,CUST-22153,2026-02-14,Denim Jeans,Apparel,2,1088.03,2176.06
ORD-020570,CUST-30945,2026-02-14,Wireless Earbuds,Electronics,1,1459.93,1459.93
ORD-020822,CUST-37035,2026-02-14,Wireless Earbuds,Electronics,1,1976.38,1976.38
ORD-020845,CUST-96761,2026-02-14,Running Shoes,Footwear,1,2291.46,2291.46
ORD-021033,CUST-68222,2026-02-14,Leather Wallet,Accessories,3,527.37,1582.11
ORD-021263,CUST-13201,2026-02-14,Wireless Earbuds,Electronics,2,1727.41,3454.82
ORD-021853,CUST-76707,2026-02-14,Wireless Earbuds,Electronics,1,1397.03,1397.03
ORD-022014,CUST-11788,2026-02-14,Denim Jeans,Apparel,1,1496.99,1496.99
ORD-022709,CUST-73851,2026-02-14,Backpack,Accessories,2,1672.32,3344.64
ORD-022974,CUST-62767,2026-02-14,Backpack,Accessories,1,437.02,437.02
ORD-023185,CUST-38662,2026-02-14,Backpack,Accessories,1,1755.14,1755.14
ORD-023224,CUST-58274,2026-02-14,Denim Jeans,Apparel,1,728.33,728.33
ORD-023337,CUST-21950,2026-02-14,Wireless Earbuds,Electronics,3,1288.51,3865.53
ORD-023370,CUST-59751,2026-02-14,Leather Wallet,Accessories,2,2049.8,4099.6
ORD-024097,CUST-86734,2026-02-14,Backpack,Accessories,1,1736.17,1736.17
ORD-024151,CUST-20649,2026-02-14,Backpack,Accessories,1,1756.98,1756.98
ORD-024350,CUST-39392,2026-02-14,Denim Jeans,Apparel,2,488.57,977.14
ORD-024415,CUST-70524,2026-02-14,Backpack,Accessories,1,525.37,525.37
ORD-024932,CUST-82295,2026-02-14,Running Shoes,Footwear,1,1513.62,1513.62
ORD-025193,CUST-82201,2026-02-14,Denim Jeans,Apparel,1,424.38,424.38
ORD-025615,CUST-79204,2026-02-14,Running Shoes,Footwear,2,1523.59,3047.18
ORD-025871,CUST-15340,2026-02-14,Running Shoes,Footwear,2,674.2,1348.4
ORD-026334,CUST-39928,2026-02-14,Casual T-Shirt,Apparel,1,1877.4,1877.4
ORD-026395,CUST-83196,2026-02-14,Leather Wallet,Accessories,3,1010.37,3031.11
ORD-028488,CUST-75183,2026-02-14,Wireless Earbuds,Electronics,2,367.93,735.86
ORD-029207,CUST-11749,2026-02-14,Denim Jeans,Apparel,1,1072.67,1072.67
ORD-029222,CUST-37021,2026-02-14,Casual T-Shirt,Apparel,1,532.14,532.14
ORD-029466,CUST-11883,2026-02-14,Running Shoes,Footwear,2,1688.82,3377.64
ORD-029506,CUST-10873,2026-02-14,Backpack,Accessories,2,1342.8,2685.6
ORD-029739,CUST-60107,2026-02-14,Wireless Earbuds,Electronics,1,1432.91,1432.91
ORD-000137,CUST-13030,2026-02-15,Wireless Earbuds,Electronics,1,660.21,660.21
ORD-000205,CUST-34909,2026-02-15,Running Shoes,Footwear,1,1797.88,1797.88
ORD-000770,CUST-20852,2026-02-15,Running Shoes,Footwear,1,327.19,327.19
ORD-001210,CUST-94723,2026-02-15,Backpack,Accessories,1,651.93,651.93
ORD-001403,CUST-98235,2026-02-15,Backpack,Accessories,3,1855.31,5565.93
ORD-001521,CUST-55501,2026-02-15,Denim Jeans,Apparel,1,1106.63,1106.63
ORD-001640,CUST-86734,2026-02-15,Backpack,Accessories,2,423.82,847.64
ORD-001769,CUST-41733,2026-02-15,Wireless Earbuds,Electronics,1,1565.65,1565.65
ORD-001795,CUST-55919,2026-02-15,Leather Wallet,Accessories,2,1977.49,3954.98
ORD-002001,CUST-99252,2026-02-15,Casual T-Shirt,Apparel,1,924.88,924.88
ORD-002157,CUST-11945,2026-02-15,Running Shoes,Footwear,1,1515.92,1515.92
ORD-003065,CUST-54917,2026-02-15,Leather Wallet,Accessories,1,1812.46,1812.46
ORD-003232,CUST-66714,2026-02-15,Backpack,Accessories,1,1444.74,1444.74
ORD-003808,CUST-47475,2026-02-15,Backpack,Accessories,1,2415.36,2415.36
ORD-004110,CUST-41291,2026-02-15,Running Shoes,Footwear,3,1675.38,5026.14
ORD-004537,CUST-94036,2026-02-15,Casual T-Shirt,Apparel,2,1476.76,2953.52
ORD-004743,CUST-64011,2026-02-15,Wireless Earbuds,Electronics,2,2285.97,4571.94
ORD-006026,CUST-55009,2026-02-15,Backpack,Accessories,1,361.61,361.61
ORD-006275,CUST-16336,2026-02-15,Leather Wallet,Accessories,1,1010.35,1010.35
ORD-006390,CUST-15028,2026-02-15,Denim Jeans,Apparel,1,898.01,898.01
ORD-006552,CUST-16215,2026-02-15,Running Shoes,Footwear,1,1194.05,1194.05
ORD-006741,CUST-31895,2026-02-15,Wireless Earbuds,Electronics,2,2034.68,4069.36
ORD-007222,CUST-35569,2026-02-15,Casual T-Shirt,Apparel,2,1507.47,3014.94
ORD-007272,CUST-47308,2026-02-15,Denim Jeans,Apparel,1,2215.02,2215.02
ORD-007687,CUST-68080,2026-02-15,Running Shoes,Footwear,1,1756.11,1756.11
ORD-007702,CUST-88674,2026-02-15,Running Shoes,Footwear,1,755.29,755.29
ORD-007904,CUST-93887,2026-02-15,Denim Jeans,Apparel,1,2141.45,2141.45
ORD-008063,CUST-63893,2026-02-15,Denim Jeans,Apparel,1,339.2,339.2
ORD-008161,CUST-45022,2026-02-15,Denim Jeans,Apparel,1,2237.08,2237.08
ORD-008315,CUST-81660,2026-02-15,Denim Jeans,Apparel,1,1302.52,1302.52
ORD-009478,CUST-24356,2026-02-15,Leather Wallet,Accessories,4,306.44,1225.76
ORD-009529,CUST-26372,2026-02-15,Denim Jeans,Apparel,2,1514.47,3028.94
ORD-010382,CUST-76911,2026-02-15,Leather Wallet,Accessories,4,2221.52,8886.08
ORD-011880,CUST-93798,2026-02-15,Casual T-Shirt,Apparel,1,2445.11,2445.11
ORD-011885,CUST-74446,2026-02-15,Backpack,Accessories,1,1145.88,1145.88
ORD-012479,CUST-28555,2026-02-15,Running Shoes,Footwear,2,1445.79,2891.58
ORD-012772,CUST-53919,2026-02-15,Wireless Earbuds,Electronics,1,2091.6,2091.6
ORD-013658,CUST-62405,2026-02-15,Leather Wallet,Accessories,1,1898.39,1898.39
ORD-013817,CUST-52361,2026-02-15,Backpack,Accessories,2,412.86,825.72
ORD-013892,CUST-26677,2026-02-15,Denim Jeans,Apparel,1,1666.96,1666.96
ORD-013935,CUST-26316,2026-02-15,Denim Jeans,Apparel,1,728.24,728.24
ORD-013940,CUST-40334,2026-02-15,Leather Wallet,Accessories,2,1016.79,2033.58
ORD-014121,CUST-78622,2026-02-15,Running Shoes,Footwear,2,1185.81,2371.62
ORD-014572,CUST-72263,2026-02-15,Leather Wallet,Accessories,1,1557.11,1557.11
ORD-015355,CUST-37879,2026-02-15,Casual T-Shirt,Apparel,2,746.17,1492.34
ORD-015849,CUST-78973,2026-02-15,Backpack,Accessories,1,556.31,556.31
ORD-016189,CUST-81585,2026-02-15,Leather Wallet,Accessories,1,1481.76,1481.76
ORD-016409,CUST-24911,2026-02-15,Wireless Earbuds,Electronics,1,2194.19,2194.19
ORD-016498,CUST-52238,2026-02-15,Leather Wallet,Accessories,3,938.31,2814.93
ORD-016725,CUST-33339,2026-02-15,Denim Jeans,Apparel,3,1760.07,5280.21
ORD-017309,CUST-79969,2026-02-15,Running Shoes,Footwear,1,1919.73,1919.73
ORD-017350,CUST-88790,2026-02-15,Backpack,Accessories,1,1736.27,1736.27
ORD-017356,CUST-44775,2026-02-15,Casual T-Shirt,Apparel,1,993.02,993.02
ORD-017432,CUST-58618,2026-02-15,Leather Wallet,Accessories,1,462.75,462.75
